From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temp,RH,WS,WD,SR,BP,VWS,AT,RF,Timestamp,Month,Season,AQI_PM25,AQI_PM10,AQI
29-03-2024 00:00,30-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-03-2024 00:00,31-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
31-03-2024 00:00,01-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-04-2024 00:00,02-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-04,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-04-2024 00:00,03-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-04,2.0,Winter,0.0,149.7201851851852,149.7201851851852
03-04-2024 00:00,04-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-04,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-04-2024 00:00,05-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-04,4.0,Spring,0.0,154.64685185185186,154.64685185185186
05-04-2024 00:00,06-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-04,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-04-2024 00:00,07-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-04,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-04-2024 00:00,08-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-04,7.0,Monsoon,0.0,152.12569444444443,152.12569444444443
08-04-2024 00:00,09-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-04,8.0,Monsoon,0.0,152.12569444444443,152.12569444444443
09-04-2024 00:00,10-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-04,9.0,Monsoon,0.0,152.12569444444443,152.12569444444443
10-04-2024 00:00,11-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-04,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-04-2024 00:00,12-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-04,11.0,Post-Monsoon,0.0,162.8775,162.8775
12-04-2024 00:00,13-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-04,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-04-2024 00:00,14-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-04-2024 00:00,15-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-04-2024 00:00,16-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-04-2024 00:00,17-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-04-2024 00:00,18-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-04-2024 00:00,19-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-04-2024 00:00,20-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-04-2024 00:00,21-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-04-2024 00:00,22-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-04-2024 00:00,23-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-04-2024 00:00,24-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-04-2024 00:00,25-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-04-2024 00:00,26-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-04-2024 00:00,27-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-04-2024 00:00,28-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-04-2024 00:00,29-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-04-2024 00:00,30-04-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-04-2024 00:00,01-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-05-2024 00:00,02-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-05,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-05-2024 00:00,03-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-05,2.0,Winter,0.0,149.7201851851852,149.7201851851852
03-05-2024 00:00,04-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-05,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-05-2024 00:00,05-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-05,4.0,Spring,0.0,154.64685185185186,154.64685185185186
05-05-2024 00:00,06-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-05,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-05-2024 00:00,07-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-05,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-05-2024 00:00,08-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-05,7.0,Monsoon,0.0,152.12569444444443,152.12569444444443
08-05-2024 00:00,09-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-05,8.0,Monsoon,0.0,152.12569444444443,152.12569444444443
09-05-2024 00:00,10-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-05,9.0,Monsoon,0.0,152.12569444444443,152.12569444444443
10-05-2024 00:00,11-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-05,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-05-2024 00:00,12-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-05,11.0,Post-Monsoon,0.0,162.8775,162.8775
12-05-2024 00:00,13-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-05,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-05-2024 00:00,14-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-05-2024 00:00,15-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-05-2024 00:00,16-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-05-2024 00:00,17-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-05-2024 00:00,18-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-05-2024 00:00,19-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-05-2024 00:00,20-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-05-2024 00:00,21-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-05-2024 00:00,22-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-05-2024 00:00,23-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-05-2024 00:00,24-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-05-2024 00:00,25-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-05-2024 00:00,26-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-05-2024 00:00,27-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-05-2024 00:00,28-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-05-2024 00:00,29-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-05-2024 00:00,30-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-05-2024 00:00,31-05-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
31-05-2024 00:00,01-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-06-2024 00:00,02-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-06,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-06-2024 00:00,03-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-06,2.0,Winter,0.0,149.7201851851852,149.7201851851852
03-06-2024 00:00,04-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-06,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-06-2024 00:00,05-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-06,4.0,Spring,0.0,154.64685185185186,154.64685185185186
05-06-2024 00:00,06-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-06,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-06-2024 00:00,07-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-06,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-06-2024 00:00,08-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-06,7.0,Monsoon,0.0,152.12569444444443,152.12569444444443
08-06-2024 00:00,09-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-06,8.0,Monsoon,0.0,152.12569444444443,152.12569444444443
09-06-2024 00:00,10-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-06,9.0,Monsoon,0.0,152.12569444444443,152.12569444444443
10-06-2024 00:00,11-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-06,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-06-2024 00:00,12-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-06,11.0,Post-Monsoon,0.0,162.8775,162.8775
12-06-2024 00:00,13-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-06,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-06-2024 00:00,14-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-06-2024 00:00,15-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-06-2024 00:00,16-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-06-2024 00:00,17-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-06-2024 00:00,18-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-06-2024 00:00,19-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-06-2024 00:00,20-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-06-2024 00:00,21-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-06-2024 00:00,22-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-06-2024 00:00,23-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-06-2024 00:00,24-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-06-2024 00:00,25-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-06-2024 00:00,26-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-06-2024 00:00,27-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-06-2024 00:00,28-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-06-2024 00:00,29-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-06-2024 00:00,30-06-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-06-2024 00:00,01-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-07-2024 00:00,02-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-07,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-07-2024 00:00,03-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-07,2.0,Winter,0.0,149.7201851851852,149.7201851851852
03-07-2024 00:00,04-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-07,3.0,Spring,41.666666666666664,154.64685185185186,154.64685185185186
04-07-2024 00:00,05-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-07,4.0,Spring,1.6666666666666667,154.64685185185186,154.64685185185186
05-07-2024 00:00,06-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-07,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-07-2024 00:00,07-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-07,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-07-2024 00:00,08-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-07,7.0,Monsoon,0.0,152.12569444444443,152.12569444444443
08-07-2024 00:00,09-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-07,8.0,Monsoon,0.0,152.12569444444443,152.12569444444443
09-07-2024 00:00,10-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-07,9.0,Monsoon,21.666666666666668,152.12569444444443,152.12569444444443
10-07-2024 00:00,11-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-07,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-07-2024 00:00,12-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-07,11.0,Post-Monsoon,0.0,162.8775,162.8775
12-07-2024 00:00,13-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-07,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-07-2024 00:00,14-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-07-2024 00:00,15-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-07-2024 00:00,16-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-07-2024 00:00,17-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-07-2024 00:00,18-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-07-2024 00:00,19-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-07-2024 00:00,20-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-07-2024 00:00,21-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-07-2024 00:00,22-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-07-2024 00:00,23-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-07-2024 00:00,24-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-07-2024 00:00,25-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-07-2024 00:00,26-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-07-2024 00:00,27-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-07-2024 00:00,28-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-07-2024 00:00,29-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-07-2024 00:00,30-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-07-2024 00:00,31-07-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
31-07-2024 00:00,01-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-08-2024 00:00,02-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-08,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-08-2024 00:00,03-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-08,2.0,Winter,5.0,149.7201851851852,149.7201851851852
03-08-2024 00:00,04-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-08,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-08-2024 00:00,05-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-08,4.0,Spring,0.0,154.64685185185186,154.64685185185186
05-08-2024 00:00,06-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-08,5.0,Spring,3.3333333333333335,154.64685185185186,154.64685185185186
06-08-2024 00:00,07-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-08,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-08-2024 00:00,08-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-08,7.0,Monsoon,1.6666666666666667,152.12569444444443,152.12569444444443
08-08-2024 00:00,09-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-08,8.0,Monsoon,91.66666666666666,152.12569444444443,152.12569444444443
09-08-2024 00:00,10-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-08,9.0,Monsoon,51.666666666666664,152.12569444444443,152.12569444444443
10-08-2024 00:00,11-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-08,10.0,Post-Monsoon,10.0,162.8775,162.8775
11-08-2024 00:00,12-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-08,11.0,Post-Monsoon,96.66666666666666,162.8775,162.8775
12-08-2024 00:00,13-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-08,12.0,Winter,31.666666666666668,149.7201851851852,149.7201851851852
13-08-2024 00:00,14-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-08-2024 00:00,15-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-08-2024 00:00,16-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-08-2024 00:00,17-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-08-2024 00:00,18-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-08-2024 00:00,19-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-08-2024 00:00,20-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-08-2024 00:00,21-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-08-2024 00:00,22-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-08-2024 00:00,23-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-08-2024 00:00,24-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-08-2024 00:00,25-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-08-2024 00:00,26-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-08-2024 00:00,27-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-08-2024 00:00,28-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-08-2024 00:00,29-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-08-2024 00:00,30-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-08-2024 00:00,31-08-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
31-08-2024 00:00,01-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-09-2024 00:00,02-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-09,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-09-2024 00:00,03-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-09,2.0,Winter,0.0,149.7201851851852,149.7201851851852
03-09-2024 00:00,04-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-09,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-09-2024 00:00,05-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-09,4.0,Spring,15.0,154.64685185185186,154.64685185185186
